TICKER,Date,Open,High,Low,Close,Adj Close,Volume,H-L,C-O,7 DAYS MA,14 DAYS MA,21 DAYS MA,7 DAYS STD DEV,Next Day Close
ISAT.JK,2019-02-28,3270,3320,3110,3300,2860.544922,5915000,210,30,3434.285714,3473.571429,3331.904762,183.3809462,3320
ISAT.JK,2019-03-01,3310,3420,3260,3320,2877.881348,8330400,160,10,3391.428571,3462.142857,3360.952381,172.9574679,3180
ISAT.JK,2019-03-04,3320,3350,3170,3180,2756.525146,3923700,180,-140,3351.428571,3447.857143,3388.571429,147.1312987,3180
ISAT.JK,2019-03-05,3180,3250,3120,3180,2756.525146,6469400,130,0,3290,3442.142857,3400.952381,104.8808848,3050
ISAT.JK,2019-03-06,3180,3180,3010,3050,2643.836914,5804000,170,-130,3254.285714,3440.714286,3404.761905,90.89502056,3050
ISAT.JK,2019-03-07,3050,3050,3050,3050,2643.836914,0,0,0,3204.285714,3390.714286,3402.380952,93.60504667,2830
ISAT.JK,2019-03-08,3040,3070,2790,2830,2453.133789,7734100,280,-210,3190,3344.285714,3390.47619,109.5445115,2770
ISAT.JK,2019-03-11,2830,2840,2720,2770,2401.124023,4913100,120,-60,3130,3282.142857,3359.047619,169.7056275,2670
ISAT.JK,2019-03-12,2730,2770,2650,2670,2314.440918,2714200,120,-60,3054.285714,3222.857143,3326.190476,197.218757,2790
ISAT.JK,2019-03-13,2690,2860,2680,2790,2418.460693,7779900,180,100,2961.428571,3156.428571,3285.714286,204.1591349,2710
ISAT.JK,2019-03-14,2820,2840,2670,2710,2349.114014,4124000,170,-110,2905.714286,3097.857143,3263.333333,187.0701422,2740
ISAT.JK,2019-03-15,2720,2780,2710,2740,2375.119141,2324800,70,20,2838.571429,3046.428571,3240,153.5609077,2910
ISAT.JK,2019-03-18,2730,2920,2730,2910,2522.480469,7696200,190,180,2794.285714,2999.285714,3191.904762,124.3459077,3010
ISAT.JK,2019-03-19,3040,3100,2950,3010,2609.163574,8907800,150,-30,2774.285714,2982.142857,3154.285714,79.55231881,2920
ISAT.JK,2019-03-20,2980,3040,2890,2920,2531.148926,2856800,150,-60,2800,2965,3121.428571,119.5826074,2870
ISAT.JK,2019-03-21,2900,2980,2870,2870,2487.807373,3232400,110,-30,2821.428571,2937.857143,3089.047619,126.5475631,2830
ISAT.JK,2019-03-22,2900,2910,2810,2830,2453.133789,1689400,100,-70,2850,2905.714286,3054.285714,107.8579312,2630
ISAT.JK,2019-03-25,2820,2820,2620,2630,2279.767578,3512700,200,-190,2855.714286,2880.714286,3017.142857,105.1755901,2560
ISAT.JK,2019-03-26,2700,2740,2550,2560,2219.089355,4318800,190,-140,2844.285714,2841.428571,2979.047619,125.9440541,2550
ISAT.JK,2019-03-27,2600,2630,2510,2550,2210.421143,2893000,120,-50,2818.571429,2806.428571,2939.047619,163.5469934,2580
ISAT.JK,2019-03-28,2580,2650,2550,2580,2236.426025,1186300,100,0,2767.142857,2770.714286,2910.47619,185.1768781,2510
ISAT.JK,2019-03-29,2560,2600,2500,2510,2175.747803,981900,100,-50,2705.714286,2752.857143,2878.571429,160.9199742,2390
ISAT.JK,2019-04-01,2500,2520,2370,2390,2071.728027,2608600,150,-110,2647.142857,2734.285714,2840.952381,143.6099214,2330
ISAT.JK,2019-04-02,2390,2470,2300,2330,2019.71814,3265000,170,-60,2578.571429,2714.285714,2796.666667,133.7196784,2330
ISAT.JK,2019-04-03,2330,2330,2330,2330,2019.71814,0,0,0,2507.142857,2681.428571,2756.190476,108.1225055,2410
ISAT.JK,2019-04-04,2330,2480,2330,2410,2089.064453,1850600,150,80,2464.285714,2654.285714,2715.714286,110.7334853,2620
ISAT.JK,2019-04-05,2450,2630,2450,2620,2271.099365,5340700,180,170,2442.857143,2630.714286,2685.238095,103.394759,2550
ISAT.JK,2019-04-08,2620,2650,2530,2550,2210.421143,2631400,120,-70,2452.857143,2610,2664.761905,117.8578644,2570
ISAT.JK,2019-04-09,2610,2620,2530,2570,2227.757813,3038700,90,-40,2448.571429,2577.142857,2651.428571,112.9053544,2580
ISAT.JK,2019-04-10,2600,2600,2550,2580,2236.426025,1100600,50,-20,2457.142857,2552.142857,2641.904762,120.3763938,2590
ISAT.JK,2019-04-11,2590,2650,2550,2590,2245.094238,1439100,100,0,2484.285714,2531.428571,2637.619048,124.0775487,2750
ISAT.JK,2019-04-12,2560,2770,2550,2750,2383.787354,9729000,220,190,2521.428571,2514.285714,2628.095238,108.0784547,2710
ISAT.JK,2019-04-15,2750,2790,2620,2710,2349.114014,4896700,170,-40,2581.428571,2522.857143,2630,100.403946,2710
ISAT.JK,2019-04-16,2710,2860,2700,2710,2349.114014,8631700,160,0,2624.285714,2533.571429,2628.571429,76.1264612,2710
