Date,Open,High,Low,Close,Adj Close,Volume
2020-01-09,3300.000000,3310.000000,3220.000000,3290.000000,3159.530762,9408900
2020-01-10,3260.000000,3290.000000,3230.000000,3290.000000,3159.530762,7746400
2020-01-13,3290.000000,3310.000000,3250.000000,3310.000000,3178.737793,9256500
2020-01-14,3320.000000,3330.000000,3270.000000,3330.000000,3197.944580,10518100
2020-01-15,3300.000000,3350.000000,3230.000000,3250.000000,3121.116943,11805100
2020-01-16,3250.000000,3340.000000,3210.000000,3330.000000,3197.944580,7904800
2020-01-17,3300.000000,3390.000000,3290.000000,3360.000000,3226.754883,7431600
2020-01-20,3360.000000,3380.000000,3340.000000,3360.000000,3226.754883,4466800
2020-01-21,3330.000000,3330.000000,3260.000000,3300.000000,3169.134277,4644000
2020-01-22,3280.000000,3280.000000,3180.000000,3200.000000,3073.099854,5932000
2020-01-23,3200.000000,3240.000000,3180.000000,3220.000000,3092.306641,3442100
2020-01-24,3200.000000,3270.000000,3170.000000,3190.000000,3063.496582,4855800
2020-01-27,3160.000000,3210.000000,3040.000000,3060.000000,2938.651855,7645600
2020-01-28,3000.000000,3090.000000,3000.000000,3050.000000,2929.048096,8042100
2020-01-29,3070.000000,3080.000000,3000.000000,3010.000000,2890.634766,3538400
2020-01-30,3050.000000,3050.000000,2900.000000,2940.000000,2823.410645,6612800
2020-01-31,2990.000000,2990.000000,2840.000000,2900.000000,2784.996826,12812900
2020-02-03,2950.000000,2950.000000,2810.000000,2840.000000,2727.376465,6528100
2020-02-04,2810.000000,2900.000000,2810.000000,2840.000000,2727.376465,15726100
2020-02-05,2850.000000,2910.000000,2830.000000,2890.000000,2775.393311,25188300
2020-02-06,2900.000000,2950.000000,2870.000000,2890.000000,2775.393311,30048700
2020-02-07,2890.000000,2930.000000,2860.000000,2900.000000,2784.996826,39432100
2020-02-10,2900.000000,2900.000000,2700.000000,2800.000000,2688.962646,26809000
2020-02-11,2840.000000,2880.000000,2790.000000,2860.000000,2746.583008,28109900
2020-02-12,2880.000000,2880.000000,2790.000000,2860.000000,2746.583008,14918400
2020-02-13,2850.000000,2860.000000,2650.000000,2710.000000,2602.531494,16894300
2020-02-14,2700.000000,2700.000000,2550.000000,2620.000000,2516.100586,25077200
2020-02-17,2610.000000,2670.000000,2560.000000,2650.000000,2544.910645,17448000
2020-02-18,2650.000000,2760.000000,2630.000000,2720.000000,2612.135010,11817200
2020-02-19,2720.000000,2770.000000,2670.000000,2760.000000,2650.548828,7839900
2020-02-20,2750.000000,2790.000000,2660.000000,2680.000000,2573.721191,14956100
2020-02-21,2660.000000,2670.000000,2580.000000,2600.000000,2496.893799,13942600
2020-02-24,2550.000000,2560.000000,2510.000000,2520.000000,2420.066162,13293200
2020-02-25,2480.000000,2600.000000,2430.000000,2580.000000,2477.686768,13474300
2020-02-26,2580.000000,2600.000000,2500.000000,2540.000000,2439.272949,12914700
2020-02-27,2500.000000,2550.000000,2420.000000,2460.000000,2362.445557,9745400
2020-02-28,2380.000000,2590.000000,2290.000000,2590.000000,2487.290283,30542000
2020-03-02,2600.000000,2610.000000,2430.000000,2520.000000,2420.066162,11254300
2020-03-03,2530.000000,2570.000000,2450.000000,2500.000000,2400.859375,15310400
2020-03-04,2500.000000,2570.000000,2450.000000,2540.000000,2439.272949,12409200
2020-03-05,2540.000000,2580.000000,2440.000000,2480.000000,2381.652344,10332200
2020-03-06,2450.000000,2450.000000,2300.000000,2310.000000,2218.394043,22686000
2020-03-09,2240.000000,2240.000000,2100.000000,2100.000000,2016.721680,19039800
2020-03-10,1995.000000,2200.000000,1995.000000,2130.000000,2045.532104,19489400
2020-03-11,2100.000000,2190.000000,1935.000000,1995.000000,1915.885742,24564900
2020-03-12,1890.000000,1925.000000,1810.000000,1865.000000,1791.041016,15832400
2020-03-13,1790.000000,1880.000000,1735.000000,1800.000000,1728.618652,20056500
2020-03-16,1800.000000,1800.000000,1675.000000,1675.000000,1608.575806,9633300
2020-03-17,1660.000000,1670.000000,1560.000000,1575.000000,1512.541382,27694000
2020-03-18,1600.000000,1615.000000,1465.000000,1515.000000,1454.920776,18421000
2020-03-19,1500.000000,1500.000000,1410.000000,1410.000000,1354.084595,4997000
2020-03-20,1410.000000,1595.000000,1315.000000,1595.000000,1531.748291,43914600
2020-03-23,1550.000000,1550.000000,1485.000000,1485.000000,1426.110474,16354800
2020-03-24,1480.000000,1595.000000,1385.000000,1410.000000,1354.084595,37792500
2020-03-26,1470.000000,1760.000000,1435.000000,1760.000000,1690.204956,49825000
2020-03-27,1800.000000,2090.000000,1760.000000,1800.000000,1728.618652,33266600
2020-03-30,1825.000000,1845.000000,1675.000000,1800.000000,1728.618652,23104200
2020-03-31,1850.000000,2130.000000,1850.000000,2000.000000,1920.687378,15755800
2020-04-01,1990.000000,2100.000000,1895.000000,1950.000000,1872.670288,12908300
2020-04-02,2000.000000,2080.000000,1910.000000,2050.000000,1968.704468,10830400
2020-04-03,2080.000000,2160.000000,2030.000000,2150.000000,2064.739014,16417900
2020-04-06,2150.000000,2430.000000,2150.000000,2380.000000,2285.617920,17230100
2020-04-07,2450.000000,2580.000000,2230.000000,2280.000000,2189.583740,26475200
2020-04-08,2260.000000,2260.000000,2130.000000,2210.000000,2122.359619,17191900
2020-04-09,2210.000000,2310.000000,2110.000000,2150.000000,2064.739014,13564400
2020-04-13,2180.000000,2200.000000,2120.000000,2170.000000,2083.945801,6483900
2020-04-14,2170.000000,2330.000000,2170.000000,2270.000000,2179.980225,14478900
2020-04-15,2340.000000,2430.000000,2220.000000,2230.000000,2141.566406,17678000
2020-04-16,2230.000000,2250.000000,2110.000000,2120.000000,2035.928833,16145900
2020-04-17,2180.000000,2410.000000,2180.000000,2400.000000,2304.824951,14347300
2020-04-20,2420.000000,2480.000000,2300.000000,2350.000000,2256.807861,14988800
2020-04-21,2350.000000,2350.000000,2260.000000,2300.000000,2208.790283,14017300
2020-04-22,2280.000000,2670.000000,2240.000000,2560.000000,2458.479980,22452100
2020-04-23,2560.000000,2600.000000,2410.000000,2410.000000,2314.428467,15180600
2020-04-24,2400.000000,2550.000000,2360.000000,2380.000000,2285.617920,13346800
2020-04-27,2420.000000,2520.000000,2410.000000,2480.000000,2381.652344,12819400
2020-04-28,2510.000000,2600.000000,2460.000000,2550.000000,2448.876465,12994700
2020-04-29,2500.000000,2730.000000,2500.000000,2590.000000,2487.290283,21013300
2020-04-30,2620.000000,2690.000000,2540.000000,2540.000000,2439.272949,19337500
2020-05-04,2560.000000,2560.000000,2430.000000,2450.000000,2352.842285,18170500
2020-05-05,2470.000000,2510.000000,2390.000000,2420.000000,2324.031738,13024700
2020-05-06,2440.000000,2440.000000,2300.000000,2320.000000,2227.997559,22750500
2020-05-08,2350.000000,2430.000000,2340.000000,2380.000000,2285.617920,15509100
2020-05-11,2380.000000,2530.000000,2380.000000,2400.000000,2304.824951,34528100
2020-05-12,2450.000000,2450.000000,2280.000000,2290.000000,2199.187256,39079300
2020-05-13,2280.000000,2430.000000,2250.000000,2400.000000,2304.824951,22512700
2020-05-14,2400.000000,2450.000000,2350.000000,2350.000000,2256.807861,8810500
2020-05-15,2380.000000,2470.000000,2350.000000,2460.000000,2362.445557,16102900
2020-05-18,2460.000000,2570.000000,2450.000000,2510.000000,2410.462646,19642400
2020-05-19,2560.000000,2580.000000,2420.000000,2480.000000,2381.652344,22573900
2020-05-20,2470.000000,2500.000000,2380.000000,2400.000000,2304.824951,15726700
2020-05-26,2420.000000,2510.000000,2400.000000,2430.000000,2333.635254,20617900
2020-05-27,2460.000000,2660.000000,2430.000000,2630.000000,2525.704102,21257300
2020-05-28,2630.000000,2660.000000,2490.000000,2490.000000,2391.256104,24822200
2020-05-29,2500.000000,2590.000000,2450.000000,2590.000000,2487.290283,39056100
2020-06-02,2590.000000,2650.000000,2530.000000,2570.000000,2487.290283,15722700
2020-06-03,2590.000000,2600.000000,2540.000000,2580.000000,2496.968262,11365900
2020-06-04,2590.000000,2670.000000,2580.000000,2650.000000,2564.715820,27762400
2020-06-05,2650.000000,2750.000000,2610.000000,2730.000000,2642.141113,20842500
2020-06-08,2760.000000,2810.000000,2690.000000,2700.000000,2613.106689,15718800
2020-06-09,2730.000000,2750.000000,2640.000000,2650.000000,2564.715820,10685100
2020-06-10,2660.000000,2760.000000,2550.000000,2640.000000,2555.037354,19467600
2020-06-11,2640.000000,2650.000000,2530.000000,2550.000000,2467.933838,11626200
2020-06-12,2470.000000,2580.000000,2430.000000,2560.000000,2477.612305,11645400
2020-06-15,2550.000000,2620.000000,2490.000000,2530.000000,2448.577637,16195500
2020-06-16,2560.000000,2620.000000,2550.000000,2610.000000,2526.002930,16326800
2020-06-17,2650.000000,2700.000000,2610.000000,2690.000000,2603.428223,14320500
2020-06-18,2700.000000,2750.000000,2630.000000,2750.000000,2661.497314,9497600
2020-06-19,2730.000000,2800.000000,2710.000000,2790.000000,2700.210205,16779000
2020-06-22,2790.000000,2810.000000,2660.000000,2720.000000,2632.462891,9454900
2020-06-23,2760.000000,2770.000000,2640.000000,2690.000000,2603.428223,7044600
2020-06-24,2690.000000,2750.000000,2670.000000,2690.000000,2603.428223,7548000
2020-06-25,2690.000000,2690.000000,2630.000000,2640.000000,2555.037354,8159900
2020-06-26,2690.000000,2780.000000,2660.000000,2750.000000,2661.497314,10432300
2020-06-29,2750.000000,2820.000000,2690.000000,2770.000000,2680.853760,9168700
2020-06-30,2800.000000,2820.000000,2730.000000,2770.000000,2680.853760,9112600
2020-07-01,2800.000000,2800.000000,2700.000000,2730.000000,2642.141113,4448900
2020-07-02,2730.000000,2750.000000,2710.000000,2720.000000,2632.462891,5566100
2020-07-03,2730.000000,2790.000000,2720.000000,2770.000000,2680.853760,4611100
2020-07-06,2790.000000,3070.000000,2770.000000,2950.000000,2855.060791,24444700
2020-07-07,2980.000000,2980.000000,2870.000000,2900.000000,2806.670166,15060700
2020-07-08,2910.000000,2980.000000,2890.000000,2960.000000,2864.739014,8637100
2020-07-09,2970.000000,3010.000000,2900.000000,2920.000000,2826.026123,9827200
2020-07-10,2900.000000,2930.000000,2860.000000,2860.000000,2767.957275,4576800
2020-07-13,2870.000000,2960.000000,2870.000000,2940.000000,2845.382568,5843900
2020-07-14,2930.000000,2970.000000,2900.000000,2970.000000,2874.417236,4121300
2020-07-15,2970.000000,2990.000000,2910.000000,2930.000000,2835.704590,5143600
2020-07-16,2930.000000,2960.000000,2870.000000,2870.000000,2777.635254,6349200
2020-07-17,2850.000000,2900.000000,2780.000000,2850.000000,2758.279053,5311100
2020-07-20,2850.000000,2890.000000,2830.000000,2870.000000,2777.635254,3809200
2020-07-21,2870.000000,2900.000000,2840.000000,2840.000000,2748.600830,9268000
2020-07-22,2900.000000,2920.000000,2790.000000,2800.000000,2709.888184,11019600
2020-07-23,2810.000000,2870.000000,2800.000000,2820.000000,2729.244629,10565300
2020-07-24,2830.000000,2860.000000,2740.000000,2760.000000,2671.175537,11446400
2020-07-27,2800.000000,2820.000000,2770.000000,2800.000000,2709.888184,5974800
2020-07-28,2820.000000,2840.000000,2710.000000,2730.000000,2642.141113,14211600
2020-07-29,2700.000000,2710.000000,2540.000000,2540.000000,2458.255859,57573700
2020-07-30,2540.000000,2560.000000,2410.000000,2500.000000,2419.543213,60590100
2020-08-03,2500.000000,2510.000000,2330.000000,2380.000000,2303.405029,38058800
2020-08-04,2380.000000,2450.000000,2340.000000,2440.000000,2361.473877,36354000
2020-08-05,2440.000000,2480.000000,2380.000000,2480.000000,2400.186768,32538000
2020-08-06,2510.000000,2550.000000,2480.000000,2530.000000,2448.577637,20712500
2020-08-07,2530.000000,2560.000000,2410.000000,2440.000000,2361.473877,26103200
2020-08-10,2450.000000,2470.000000,2400.000000,2450.000000,2371.152344,6831200
2020-08-11,2460.000000,2470.000000,2380.000000,2410.000000,2332.439453,17850500
2020-08-12,2430.000000,2450.000000,2410.000000,2430.000000,2351.795898,9634000
2020-08-13,2460.000000,2610.000000,2440.000000,2610.000000,2526.002930,58717500
2020-08-14,2610.000000,2640.000000,2530.000000,2550.000000,2467.933838,47890100
2020-08-18,2550.000000,2570.000000,2510.000000,2520.000000,2438.899414,19770700
2020-08-19,2520.000000,2580.000000,2510.000000,2520.000000,2438.899414,17607900
2020-08-24,2530.000000,2560.000000,2480.000000,2490.000000,2409.864746,13155200
2020-08-25,2540.000000,2540.000000,2480.000000,2480.000000,2400.186768,9946700
2020-08-26,2500.000000,2540.000000,2480.000000,2540.000000,2458.255859,14089700
2020-08-27,2560.000000,2580.000000,2510.000000,2540.000000,2458.255859,21293200
2020-08-28,2570.000000,2590.000000,2540.000000,2550.000000,2467.933838,17994200
2020-08-31,2550.000000,2580.000000,2410.000000,2440.000000,2361.473877,30595700
2020-09-01,2490.000000,2490.000000,2390.000000,2420.000000,2342.117676,20611800
2020-09-02,2420.000000,2450.000000,2410.000000,2410.000000,2332.439453,15335700
2020-09-03,2430.000000,2450.000000,2330.000000,2340.000000,2264.692383,33632500
2020-09-04,2340.000000,2340.000000,2270.000000,2300.000000,2225.979736,23127600
2020-09-07,2330.000000,2340.000000,2240.000000,2250.000000,2177.588867,25311600
2020-09-08,2260.000000,2280.000000,2230.000000,2240.000000,2167.910400,16285100
2020-09-09,2220.000000,2220.000000,2150.000000,2190.000000,2119.519775,22900900
2020-09-10,2180.000000,2180.000000,2040.000000,2040.000000,1974.347168,27586900
2020-09-11,1970.000000,2220.000000,1920.000000,2190.000000,2119.519775,38634100
2020-09-14,2230.000000,2290.000000,2200.000000,2270.000000,2196.945068,22762500
2020-09-15,2270.000000,2280.000000,2180.000000,2200.000000,2129.197998,17481300
2020-09-16,2200.000000,2210.000000,2120.000000,2130.000000,2061.450684,12124900
2020-09-17,2130.000000,2160.000000,2080.000000,2090.000000,2022.737915,11929300
2020-09-18,2090.000000,2180.000000,2090.000000,2150.000000,2080.806885,14899900
2020-09-21,2150.000000,2160.000000,2040.000000,2060.000000,1993.703491,9385900
2020-09-22,2040.000000,2070.000000,2000.000000,2030.000000,1964.668945,8424800
2020-09-23,2040.000000,2080.000000,1955.000000,1985.000000,1921.117188,22773800
2020-09-24,1950.000000,1990.000000,1920.000000,1930.000000,1867.887207,14736500
2020-09-25,1950.000000,1990.000000,1930.000000,1965.000000,1901.760864,18214300
2020-09-28,1985.000000,2030.000000,1940.000000,2010.000000,1945.312622,20240900
2020-09-29,2030.000000,2040.000000,1980.000000,1990.000000,1925.956299,11958900
2020-09-30,2010.000000,2040.000000,1975.000000,2030.000000,1964.668945,13929900
2020-10-01,2050.000000,2220.000000,2040.000000,2200.000000,2129.197998,31801300
2020-10-02,2200.000000,2200.000000,2070.000000,2100.000000,2032.416260,22525200
2020-10-05,2140.000000,2140.000000,2080.000000,2090.000000,2022.737915,7714500
2020-10-06,2130.000000,2150.000000,2110.000000,2120.000000,2051.772461,8640800
2020-10-07,2100.000000,2180.000000,2090.000000,2180.000000,2109.841553,16304900
2020-10-08,2200.000000,2230.000000,2160.000000,2200.000000,2129.197998,23602800
2020-10-09,2220.000000,2240.000000,2190.000000,2200.000000,2129.197998,17913200
2020-10-12,2230.000000,2240.000000,2190.000000,2210.000000,2138.875977,14458100
2020-10-13,2190.000000,2200.000000,2130.000000,2190.000000,2119.519775,10805900
2020-10-14,2190.000000,2230.000000,2180.000000,2210.000000,2138.875977,21953100
2020-10-15,2210.000000,2210.000000,2130.000000,2130.000000,2061.450684,18152600
2020-10-16,2130.000000,2160.000000,2110.000000,2130.000000,2061.450684,8366500
2020-10-19,2160.000000,2180.000000,2100.000000,2130.000000,2061.450684,10254500
2020-10-20,2130.000000,2150.000000,2080.000000,2090.000000,2022.737915,12525000
2020-10-21,2110.000000,2130.000000,2040.000000,2050.000000,1984.025391,11580300
2020-10-22,2050.000000,2110.000000,2040.000000,2110.000000,2042.094360,15297300
2020-10-23,2130.000000,2140.000000,2060.000000,2070.000000,2003.381714,13956000
2020-10-26,2070.000000,2100.000000,2030.000000,2040.000000,1974.347168,13638200
2020-10-27,2000.000000,2060.000000,2000.000000,2030.000000,1964.668945,16338100
2020-11-02,2020.000000,2040.000000,2000.000000,2010.000000,1945.312622,21849400
2020-11-03,2040.000000,2050.000000,2010.000000,2010.000000,1945.312622,24213900
2020-11-04,2010.000000,2040.000000,1980.000000,1985.000000,1921.117188,27511600
2020-11-05,2020.000000,2160.000000,2000.000000,2110.000000,2042.094360,95943600
2020-11-06,2150.000000,2200.000000,2120.000000,2180.000000,2109.841553,71675400
2020-11-09,2200.000000,2230.000000,2130.000000,2130.000000,2061.450684,72118100
2020-11-10,2170.000000,2210.000000,2150.000000,2190.000000,2119.519775,62591600
2020-11-11,2140.000000,2360.000000,2120.000000,2340.000000,2264.692383,138426900
2020-11-12,2350.000000,2370.000000,2270.000000,2290.000000,2216.301514,35445500
2020-11-13,2280.000000,2320.000000,2250.000000,2290.000000,2216.301514,22623400
2020-11-16,2320.000000,2350.000000,2300.000000,2320.000000,2245.335938,22309600
2020-11-17,2350.000000,2370.000000,2290.000000,2300.000000,2225.979736,47270300
2020-11-18,2300.000000,2330.000000,2290.000000,2300.000000,2225.979736,20395100
2020-11-19,2300.000000,2320.000000,2280.000000,2300.000000,2225.979736,18962300
2020-11-20,2310.000000,2350.000000,2290.000000,2300.000000,2225.979736,32517100
2020-11-23,2330.000000,2450.000000,2320.000000,2430.000000,2351.795898,86246300
2020-11-24,2600.000000,2600.000000,2460.000000,2500.000000,2419.543213,78027200
2020-11-25,2530.000000,2540.000000,2440.000000,2490.000000,2409.864746,56208700
2020-11-26,2470.000000,2570.000000,2470.000000,2540.000000,2458.255859,41247500
2020-11-27,2560.000000,2560.000000,2510.000000,2530.000000,2448.577637,44053700
2020-11-30,2510.000000,2520.000000,2380.000000,2410.000000,2332.439453,358988600
2020-12-01,2470.000000,2550.000000,2420.000000,2450.000000,2371.152344,87903400
2020-12-02,2460.000000,2500.000000,2410.000000,2460.000000,2380.830322,110992200
2020-12-03,2470.000000,2470.000000,2410.000000,2420.000000,2342.117676,66043400
2020-12-04,2420.000000,2480.000000,2380.000000,2450.000000,2371.152344,83546400
2020-12-07,2450.000000,2540.000000,2450.000000,2520.000000,2438.899414,65723500
2020-12-08,2540.000000,2560.000000,2470.000000,2480.000000,2400.186768,47643100
2020-12-10,2480.000000,2500.000000,2400.000000,2420.000000,2342.117676,42946600
2020-12-11,2430.000000,2500.000000,2430.000000,2460.000000,2380.830322,34539400
2020-12-14,2480.000000,2670.000000,2450.000000,2620.000000,2535.681152,245113700
2020-12-15,2650.000000,2730.000000,2570.000000,2700.000000,2613.106689,173537800
2020-12-16,2740.000000,2960.000000,2710.000000,2900.000000,2806.670166,252281100
2020-12-17,2900.000000,2940.000000,2730.000000,2790.000000,2700.210205,101866300
2020-12-18,2790.000000,2830.000000,2710.000000,2790.000000,2700.210205,88493100
2020-12-21,2790.000000,2950.000000,2780.000000,2900.000000,2806.670166,128295300
2020-12-22,2950.000000,2980.000000,2740.000000,2760.000000,2671.175537,97458400
2020-12-23,2780.000000,2820.000000,2600.000000,2710.000000,2622.784668,61822500
2020-12-28,2740.000000,2820.000000,2670.000000,2810.000000,2719.566406,58886400
2020-12-29,2870.000000,2920.000000,2810.000000,2850.000000,2758.279053,81822400
2020-12-30,2850.000000,2860.000000,2730.000000,2730.000000,2642.141113,48118500
2021-01-04,2790.000000,2840.000000,2660.000000,2840.000000,2748.600830,35547100
2021-01-05,2830.000000,2850.000000,2770.000000,2810.000000,2719.566406,24647900
2021-01-06,2830.000000,2850.000000,2700.000000,2740.000000,2651.819336,37062700
2021-01-07,2760.000000,2810.000000,2720.000000,2730.000000,2642.141113,44467300
2021-01-08,2760.000000,2880.000000,2740.000000,2810.000000,2719.566406,64480200
2021-01-11,2840.000000,2870.000000,2780.000000,2790.000000,2700.210205,41151700
2021-01-12,2800.000000,2820.000000,2750.000000,2760.000000,2671.175537,38200300
2021-01-13,2790.000000,2810.000000,2700.000000,2750.000000,2661.497314,33432500
2021-01-14,2760.000000,2780.000000,2700.000000,2700.000000,2613.106689,30861900
2021-01-15,2710.000000,2740.000000,2600.000000,2600.000000,2516.324707,57119200
2021-01-18,2600.000000,2600.000000,2480.000000,2480.000000,2400.186768,74290200
2021-01-19,2500.000000,2660.000000,2420.000000,2630.000000,2545.359375,89602800
2021-01-20,2650.000000,2660.000000,2530.000000,2570.000000,2487.290283,36460700
2021-01-21,2600.000000,2620.000000,2520.000000,2550.000000,2467.933838,25922500
2021-01-22,2550.000000,2560.000000,2420.000000,2430.000000,2351.795898,43953400
2021-01-25,2400.000000,2490.000000,2340.000000,2400.000000,2322.761230,42651600
2021-01-26,2400.000000,2440.000000,2270.000000,2290.000000,2216.301514,49666000
2021-01-27,2300.000000,2370.000000,2260.000000,2350.000000,2274.370361,44536800
2021-01-28,2300.000000,2360.000000,2220.000000,2270.000000,2196.945068,37148300
2021-01-29,2310.000000,2360.000000,2200.000000,2220.000000,2148.554199,40832800
2021-02-01,2220.000000,2320.000000,2170.000000,2310.000000,2235.657715,32512600
2021-02-02,2330.000000,2360.000000,2240.000000,2270.000000,2196.945068,21978200
2021-02-03,2310.000000,2380.000000,2260.000000,2340.000000,2264.692383,26217900
2021-02-04,2340.000000,2450.000000,2330.000000,2410.000000,2332.439453,57229100
2021-02-05,2420.000000,2440.000000,2360.000000,2370.000000,2293.726807,29994800
2021-02-08,2400.000000,2420.000000,2330.000000,2340.000000,2264.692383,27172800
2021-02-09,2380.000000,2400.000000,2310.000000,2330.000000,2255.014160,30931900
2021-02-10,2320.000000,2400.000000,2300.000000,2340.000000,2264.692383,24148800
2021-02-11,2350.000000,2380.000000,2320.000000,2340.000000,2264.692383,6941700
2021-02-15,2370.000000,2370.000000,2290.000000,2300.000000,2225.979736,24967300
2021-02-16,2300.000000,2330.000000,2180.000000,2210.000000,2138.875977,113296400
2021-02-17,2230.000000,2240.000000,2150.000000,2160.000000,2090.485352,54910900
2021-02-18,2170.000000,2220.000000,2160.000000,2180.000000,2109.841553,32259100
2021-02-19,2180.000000,2190.000000,2120.000000,2140.000000,2071.128906,39768500
2021-02-22,2150.000000,2170.000000,2120.000000,2130.000000,2061.450684,30665800
2021-02-23,2140.000000,2240.000000,2130.000000,2220.000000,2148.554199,63740500
2021-02-24,2240.000000,2250.000000,2150.000000,2160.000000,2090.485352,50930400
2021-02-25,2190.000000,2230.000000,2170.000000,2220.000000,2148.554199,38663200
2021-02-26,2170.000000,2210.000000,2160.000000,2200.000000,2129.197998,35677300
2021-03-01,2200.000000,2240.000000,2190.000000,2220.000000,2148.554199,20313400
2021-03-02,2230.000000,2270.000000,2230.000000,2250.000000,2177.588867,34594800
2021-03-03,2260.000000,2270.000000,2230.000000,2240.000000,2167.910400,14698600
2021-03-04,2220.000000,2230.000000,2180.000000,2220.000000,2148.554199,19508600
2021-03-05,2200.000000,2220.000000,2180.000000,2190.000000,2119.519775,20833400
2021-03-08,2210.000000,2220.000000,2160.000000,2180.000000,2109.841553,20290100
2021-03-09,2200.000000,2200.000000,2130.000000,2130.000000,2061.450684,20511500
2021-03-10,2150.000000,2170.000000,2120.000000,2120.000000,2051.772461,13536300
2021-03-12,2140.000000,2170.000000,2130.000000,2150.000000,2080.806885,15503900
2021-03-15,2160.000000,2170.000000,2130.000000,2150.000000,2080.806885,11779100
2021-03-16,2150.000000,2320.000000,2140.000000,2220.000000,2148.554199,91487900
2021-03-17,2220.000000,2250.000000,2180.000000,2210.000000,2138.875977,16411000
2021-03-18,2210.000000,2250.000000,2200.000000,2210.000000,2138.875977,24453800
2021-03-19,2200.000000,2230.000000,2190.000000,2210.000000,2138.875977,18277000
2021-03-22,2220.000000,2230.000000,2150.000000,2160.000000,2090.485352,23015000
2021-03-23,2160.000000,2180.000000,2150.000000,2150.000000,2080.806885,8768900
2021-03-24,2140.000000,2170.000000,2050.000000,2080.000000,2013.059814,37687100
2021-03-25,2080.000000,2100.000000,2010.000000,2090.000000,2022.737915,25301000
2021-03-26,2110.000000,2120.000000,2070.000000,2100.000000,2032.416260,13398300
2021-03-29,2110.000000,2120.000000,2080.000000,2090.000000,2022.737915,12245400
2021-03-30,2100.000000,2110.000000,2040.000000,2050.000000,1984.025391,18449300
2021-03-31,2070.000000,2090.000000,2040.000000,2090.000000,2022.737915,14612300
2021-04-01,2090.000000,2110.000000,2060.000000,2090.000000,2022.737915,9835300
2021-04-05,2110.000000,2120.000000,2070.000000,2070.000000,2003.381714,7686500
2021-04-06,2080.000000,2170.000000,2070.000000,2160.000000,2090.485352,20579200
2021-04-07,2170.000000,2200.000000,2130.000000,2200.000000,2129.197998,20134200
2021-04-08,2200.000000,2240.000000,2160.000000,2160.000000,2090.485352,18247200
2021-04-09,2190.000000,2200.000000,2140.000000,2160.000000,2090.485352,18518700
2021-04-12,2160.000000,2170.000000,2050.000000,2070.000000,2003.381714,16509400
2021-04-13,2070.000000,2090.000000,2030.000000,2040.000000,1974.347168,18775300
2021-04-14,2060.000000,2080.000000,2040.000000,2070.000000,2003.381714,12979800
2021-04-15,2070.000000,2070.000000,2030.000000,2050.000000,1984.025391,22275200
2021-04-16,2080.000000,2080.000000,2010.000000,2010.000000,1945.312622,47488800
2021-04-19,2040.000000,2080.000000,2020.000000,2030.000000,1964.668945,27001500
2021-04-20,2030.000000,2050.000000,2010.000000,2030.000000,1964.668945,19262600
2021-04-21,2020.000000,2040.000000,2010.000000,2020.000000,1954.990723,11897000
2021-04-22,2020.000000,2060.000000,2020.000000,2060.000000,1993.703491,14378700
2021-04-23,2040.000000,2060.000000,2020.000000,2040.000000,1974.347168,11515600
2021-04-26,2060.000000,2070.000000,2020.000000,2030.000000,1964.668945,11699600
2021-04-27,2060.000000,2060.000000,2020.000000,2020.000000,1954.990723,11219900
2021-04-28,2020.000000,2060.000000,2020.000000,2050.000000,1984.025391,17312000
2021-04-29,2050.000000,2120.000000,2050.000000,2090.000000,2022.737915,26099500
2021-04-30,2100.000000,2110.000000,2070.000000,2090.000000,2022.737915,33397400
2021-05-03,2080.000000,2090.000000,2060.000000,2060.000000,1993.703491,8858000
2021-05-04,2050.000000,2050.000000,2020.000000,2030.000000,1995.374512,10799500
2021-05-05,2030.000000,2070.000000,2020.000000,2060.000000,2024.862793,10294200
2021-05-06,2060.000000,2070.000000,2030.000000,2030.000000,1995.374512,5918700
2021-05-07,2030.000000,2040.000000,2020.000000,2030.000000,1995.374512,9839900
2021-05-10,2030.000000,2050.000000,2030.000000,2030.000000,1995.374512,5405300
2021-05-11,2030.000000,2030.000000,2010.000000,2020.000000,1985.545044,10231300
2021-05-17,2020.000000,2050.000000,1980.000000,1980.000000,1946.227417,20517300
2021-05-18,1985.000000,2060.000000,1985.000000,2060.000000,2024.862793,18465100
2021-05-19,2050.000000,2090.000000,2010.000000,2060.000000,2024.862793,28031700
2021-05-20,2060.000000,2230.000000,2050.000000,2220.000000,2182.133789,134303900
2021-05-21,2220.000000,2270.000000,2160.000000,2240.000000,2201.792480,70443200
2021-05-24,2240.000000,2250.000000,2180.000000,2230.000000,2191.963135,29168300
2021-05-25,2230.000000,2320.000000,2210.000000,2290.000000,2250.939697,68743200
2021-05-27,2300.000000,2410.000000,2280.000000,2390.000000,2349.234131,68682000
2021-05-28,2390.000000,2410.000000,2310.000000,2360.000000,2319.745850,32188200
2021-05-31,2380.000000,2550.000000,2380.000000,2460.000000,2418.040039,101613500
2021-06-02,2480.000000,2590.000000,2450.000000,2580.000000,2535.993164,63670500
2021-06-03,2580.000000,2630.000000,2490.000000,2560.000000,2516.334473,56949100
2021-06-04,2560.000000,2590.000000,2480.000000,2550.000000,2506.504883,28430900
2021-06-07,2550.000000,2620.000000,2530.000000,2590.000000,2545.822754,39327600
