Date,Open,High,Low,Close,Adj Close,Volume
2018-12-26,1725.000000,1725.000000,1675.000000,1700.000000,1473.614014,961800
2018-12-27,1710.000000,1715.000000,1685.000000,1690.000000,1464.945679,413400
2018-12-28,1700.000000,1700.000000,1685.000000,1685.000000,1460.611572,916400
2018-12-31,1685.000000,1685.000000,1685.000000,1685.000000,1460.611572,0
2019-01-01,1685.000000,1685.000000,1685.000000,1685.000000,1460.611572,0
2019-01-02,1685.000000,1690.000000,1645.000000,1645.000000,1425.938354,933700
2019-01-03,1645.000000,1680.000000,1645.000000,1650.000000,1430.272461,1670200
2019-01-04,1655.000000,1785.000000,1655.000000,1725.000000,1495.284790,2955600
2019-01-07,1745.000000,1805.000000,1740.000000,1765.000000,1529.958130,5718800
2019-01-08,1775.000000,1830.000000,1775.000000,1805.000000,1564.631470,8600100
2019-01-09,1840.000000,2250.000000,1835.000000,2250.000000,1950.371460,78808600
2019-01-10,2100.000000,2100.000000,1890.000000,1945.000000,1685.987793,35247300
2019-01-11,1950.000000,2010.000000,1945.000000,1975.000000,1711.992798,6310200
2019-01-14,1975.000000,2120.000000,1960.000000,2100.000000,1820.346802,14616500
2019-01-15,2140.000000,2160.000000,2050.000000,2130.000000,1846.351685,10217900
2019-01-16,2130.000000,2210.000000,2100.000000,2100.000000,1820.346802,12134200
2019-01-17,2100.000000,2140.000000,2010.000000,2040.000000,1768.336914,2893700
2019-01-18,2060.000000,2120.000000,2050.000000,2120.000000,1837.683350,3444100
2019-01-21,2140.000000,2160.000000,2070.000000,2090.000000,1811.678345,2396500
2019-01-22,2100.000000,2590.000000,2060.000000,2380.000000,2063.059570,45643300
2019-01-23,2390.000000,2970.000000,2350.000000,2960.000000,2565.822021,59472800
2019-01-24,2970.000000,3190.000000,2850.000000,2880.000000,2496.475586,48583900
2019-01-25,2900.000000,2900.000000,2700.000000,2700.000000,2340.445801,12039500
2019-01-28,2710.000000,3020.000000,2630.000000,2750.000000,2383.787354,30278100
2019-01-29,2780.000000,2810.000000,2630.000000,2690.000000,2331.777588,7087700
2019-01-30,2700.000000,2780.000000,2630.000000,2690.000000,2331.777588,15693100
2019-01-31,2720.000000,2790.000000,2700.000000,2740.000000,2375.119141,12839900
2019-02-01,2750.000000,2940.000000,2720.000000,2920.000000,2531.148926,48055300
2019-02-04,2950.000000,3160.000000,2880.000000,3100.000000,2687.178467,60997000
2019-02-05,3100.000000,3100.000000,3100.000000,3100.000000,2687.178467,0
2019-02-06,3100.000000,3350.000000,3100.000000,3300.000000,2860.544922,40858800
2019-02-07,3300.000000,3590.000000,3300.000000,3490.000000,3025.242920,39122700
2019-02-08,3530.000000,3560.000000,3390.000000,3460.000000,2999.238037,14783300
2019-02-11,3450.000000,3680.000000,3420.000000,3520.000000,3051.247803,24296000
2019-02-12,3510.000000,3570.000000,3140.000000,3260.000000,2825.871582,26491500
2019-02-13,3280.000000,3400.000000,3150.000000,3200.000000,2773.861572,14872000
2019-02-14,3250.000000,3760.000000,3200.000000,3750.000000,3250.619141,48687600
2019-02-15,3750.000000,3790.000000,3500.000000,3700.000000,3207.277588,25485200
2019-02-18,3730.000000,3790.000000,3620.000000,3700.000000,3207.277588,13683800
2019-02-19,3700.000000,3700.000000,3510.000000,3600.000000,3120.594482,17902200
2019-02-20,3610.000000,3740.000000,3550.000000,3600.000000,3120.594482,10185400
2019-02-21,3620.000000,3720.000000,3550.000000,3610.000000,3129.262939,7663200
2019-02-22,3620.000000,3650.000000,3370.000000,3430.000000,2973.233154,9948500
2019-02-25,3450.000000,3510.000000,3320.000000,3400.000000,2947.228027,9841800
2019-02-26,3410.000000,3450.000000,3100.000000,3150.000000,2730.520020,10931100
2019-02-27,3170.000000,3330.000000,3090.000000,3250.000000,2817.203369,7979600
2019-02-28,3270.000000,3320.000000,3110.000000,3300.000000,2860.544922,5915000
2019-03-01,3310.000000,3420.000000,3260.000000,3320.000000,2877.881348,8330400
2019-03-04,3320.000000,3350.000000,3170.000000,3180.000000,2756.525146,3923700
2019-03-05,3180.000000,3250.000000,3120.000000,3180.000000,2756.525146,6469400
2019-03-06,3180.000000,3180.000000,3010.000000,3050.000000,2643.836914,5804000
2019-03-07,3050.000000,3050.000000,3050.000000,3050.000000,2643.836914,0
2019-03-08,3040.000000,3070.000000,2790.000000,2830.000000,2453.133789,7734100
2019-03-11,2830.000000,2840.000000,2720.000000,2770.000000,2401.124023,4913100
2019-03-12,2730.000000,2770.000000,2650.000000,2670.000000,2314.440918,2714200
2019-03-13,2690.000000,2860.000000,2680.000000,2790.000000,2418.460693,7779900
2019-03-14,2820.000000,2840.000000,2670.000000,2710.000000,2349.114014,4124000
2019-03-15,2720.000000,2780.000000,2710.000000,2740.000000,2375.119141,2324800
2019-03-18,2730.000000,2920.000000,2730.000000,2910.000000,2522.480469,7696200
2019-03-19,3040.000000,3100.000000,2950.000000,3010.000000,2609.163574,8907800
2019-03-20,2980.000000,3040.000000,2890.000000,2920.000000,2531.148926,2856800
2019-03-21,2900.000000,2980.000000,2870.000000,2870.000000,2487.807373,3232400
2019-03-22,2900.000000,2910.000000,2810.000000,2830.000000,2453.133789,1689400
2019-03-25,2820.000000,2820.000000,2620.000000,2630.000000,2279.767578,3512700
2019-03-26,2700.000000,2740.000000,2550.000000,2560.000000,2219.089355,4318800
2019-03-27,2600.000000,2630.000000,2510.000000,2550.000000,2210.421143,2893000
2019-03-28,2580.000000,2650.000000,2550.000000,2580.000000,2236.426025,1186300
2019-03-29,2560.000000,2600.000000,2500.000000,2510.000000,2175.747803,981900
2019-04-01,2500.000000,2520.000000,2370.000000,2390.000000,2071.728027,2608600
2019-04-02,2390.000000,2470.000000,2300.000000,2330.000000,2019.718140,3265000
2019-04-03,2330.000000,2330.000000,2330.000000,2330.000000,2019.718140,0
2019-04-04,2330.000000,2480.000000,2330.000000,2410.000000,2089.064453,1850600
2019-04-05,2450.000000,2630.000000,2450.000000,2620.000000,2271.099365,5340700
2019-04-08,2620.000000,2650.000000,2530.000000,2550.000000,2210.421143,2631400
2019-04-09,2610.000000,2620.000000,2530.000000,2570.000000,2227.757813,3038700
2019-04-10,2600.000000,2600.000000,2550.000000,2580.000000,2236.426025,1100600
2019-04-11,2590.000000,2650.000000,2550.000000,2590.000000,2245.094238,1439100
2019-04-12,2560.000000,2770.000000,2550.000000,2750.000000,2383.787354,9729000
2019-04-15,2750.000000,2790.000000,2620.000000,2710.000000,2349.114014,4896700
2019-04-16,2710.000000,2860.000000,2700.000000,2710.000000,2349.114014,8631700
2019-04-17,2710.000000,2710.000000,2710.000000,2710.000000,2349.114014,0
2019-04-18,2710.000000,2760.000000,2650.000000,2740.000000,2375.119141,3642000
2019-04-19,2740.000000,2740.000000,2740.000000,2740.000000,2375.119141,0
2019-04-22,2740.000000,2780.000000,2670.000000,2700.000000,2340.445801,2571900
2019-04-23,2690.000000,2720.000000,2610.000000,2620.000000,2271.099365,5943300
2019-04-24,2620.000000,2660.000000,2500.000000,2520.000000,2184.416260,4105100
2019-04-25,2520.000000,2550.000000,2450.000000,2480.000000,2149.742676,2183700
2019-04-26,2480.000000,2590.000000,2460.000000,2510.000000,2175.747803,4475700
2019-04-29,2520.000000,2670.000000,2510.000000,2620.000000,2271.099365,6284200
2019-04-30,2640.000000,2660.000000,2550.000000,2610.000000,2262.430908,8155600
2019-05-01,2610.000000,2610.000000,2610.000000,2610.000000,2262.430908,0
2019-05-02,2610.000000,2640.000000,2500.000000,2510.000000,2175.747803,1926000
2019-05-03,2510.000000,2520.000000,2400.000000,2450.000000,2123.738037,2645300
2019-05-06,2450.000000,2450.000000,2260.000000,2270.000000,1967.708252,5763600
2019-05-07,2280.000000,2310.000000,2200.000000,2220.000000,1924.366455,5835300
2019-05-08,2220.000000,2220.000000,2100.000000,2150.000000,1863.688477,2674900
2019-05-09,2160.000000,2210.000000,1985.000000,1985.000000,1720.661133,8209400
2019-05-10,1985.000000,2070.000000,1910.000000,2050.000000,1777.005249,8511700
2019-05-13,2080.000000,2090.000000,1965.000000,1965.000000,1703.324463,3486800
2019-05-14,1950.000000,1965.000000,1895.000000,1915.000000,1659.982910,5860000
2019-05-15,1920.000000,1925.000000,1805.000000,1810.000000,1568.965454,3322700
2019-05-16,1810.000000,1845.000000,1700.000000,1710.000000,1482.282349,5177800
2019-05-17,1710.000000,1790.000000,1700.000000,1715.000000,1486.616577,3696400
2019-05-20,1715.000000,1790.000000,1680.000000,1765.000000,1529.958130,5652200
2019-05-21,1765.000000,1880.000000,1765.000000,1800.000000,1560.297241,3359400
2019-05-22,1800.000000,1815.000000,1760.000000,1800.000000,1560.297241,1640300
2019-05-23,1800.000000,1930.000000,1800.000000,1925.000000,1668.651245,6189200
2019-05-24,1925.000000,2020.000000,1890.000000,1895.000000,1642.646240,5236100
2019-05-27,1900.000000,2020.000000,1895.000000,2000.000000,1733.663574,11004000
2019-05-28,2000.000000,2050.000000,1970.000000,1975.000000,1711.992798,7819200
2019-05-29,1975.000000,2020.000000,1975.000000,1995.000000,1729.329346,2740900
2019-05-30,1995.000000,1995.000000,1995.000000,1995.000000,1729.329346,0
2019-05-31,1995.000000,2100.000000,1995.000000,2050.000000,1777.005249,11512300
2019-06-03,2050.000000,2050.000000,2050.000000,2050.000000,1777.005249,0
2019-06-04,2050.000000,2050.000000,2050.000000,2050.000000,1777.005249,0
2019-06-05,2050.000000,2050.000000,2050.000000,2050.000000,1777.005249,0
2019-06-06,2050.000000,2050.000000,2050.000000,2050.000000,1777.005249,0
2019-06-07,2050.000000,2050.000000,2050.000000,2050.000000,1777.005249,0
2019-06-10,2080.000000,2170.000000,2060.000000,2100.000000,1820.346802,6535700
2019-06-11,2110.000000,2140.000000,2080.000000,2100.000000,1820.346802,4080100
2019-06-12,2100.000000,2130.000000,2020.000000,2030.000000,1759.668457,4245400
2019-06-13,2030.000000,2050.000000,1945.000000,1945.000000,1685.987793,6463400
2019-06-14,1950.000000,1975.000000,1940.000000,1955.000000,1694.656128,2226100
2019-06-17,1970.000000,2020.000000,1965.000000,1990.000000,1724.995361,2495700
2019-06-18,1995.000000,2010.000000,1970.000000,1975.000000,1711.992798,1224200
2019-06-19,null,null,null,null,null,null
2019-06-20,2010.000000,2220.000000,1995.000000,2200.000000,1907.029907,17066200
2019-06-21,2250.000000,2440.000000,2230.000000,2370.000000,2054.391357,27318900
2019-06-24,2400.000000,2420.000000,2300.000000,2370.000000,2054.391357,11715200
2019-06-25,2410.000000,2410.000000,2340.000000,2350.000000,2037.054565,4624500
2019-06-26,2370.000000,2720.000000,2300.000000,2710.000000,2349.114014,28443400
2019-06-27,2710.000000,2750.000000,2580.000000,2580.000000,2236.426025,14810800
2019-06-28,2580.000000,2690.000000,2530.000000,2630.000000,2279.767578,10826600
2019-07-01,2650.000000,2820.000000,2580.000000,2810.000000,2435.797363,26080900
2019-07-02,2830.000000,2910.000000,2720.000000,2730.000000,2366.450684,19041600
2019-07-03,2730.000000,2770.000000,2550.000000,2580.000000,2236.426025,10547000
2019-07-04,2580.000000,2730.000000,2580.000000,2660.000000,2305.772461,12223700
2019-07-05,2670.000000,2740.000000,2620.000000,2710.000000,2349.114014,8320300
2019-07-08,2700.000000,2720.000000,2620.000000,2630.000000,2279.767578,3958400
2019-07-09,2630.000000,2720.000000,2620.000000,2630.000000,2279.767578,4449300
2019-07-10,2640.000000,2840.000000,2640.000000,2830.000000,2453.133789,24307300
2019-07-11,2840.000000,2970.000000,2730.000000,2770.000000,2401.124023,29054400
2019-07-12,2770.000000,2810.000000,2680.000000,2700.000000,2340.445801,8649300
2019-07-15,2700.000000,2780.000000,2670.000000,2760.000000,2392.455811,5789700
2019-07-16,2760.000000,2890.000000,2760.000000,2890.000000,2505.143799,19537000
2019-07-17,2900.000000,2920.000000,2810.000000,2820.000000,2444.465820,9813700
2019-07-18,2820.000000,2860.000000,2750.000000,2760.000000,2392.455811,5332800
2019-07-19,2760.000000,2810.000000,2750.000000,2760.000000,2392.455811,4375700
2019-07-22,2750.000000,2860.000000,2710.000000,2790.000000,2418.460693,6993400
2019-07-23,2800.000000,2840.000000,2720.000000,2740.000000,2375.119141,5504200
2019-07-24,2770.000000,2820.000000,2730.000000,2730.000000,2366.450684,6004000
2019-07-25,2770.000000,3070.000000,2770.000000,3040.000000,2635.168701,54471300
2019-07-26,3040.000000,3210.000000,3020.000000,3140.000000,2721.851807,39478000
2019-07-29,3150.000000,3390.000000,3060.000000,3360.000000,2912.554932,27826300
2019-07-30,3360.000000,3450.000000,3330.000000,3370.000000,2921.223145,17744600
2019-07-31,3370.000000,3450.000000,3300.000000,3410.000000,2955.896484,19565700
2019-08-01,3410.000000,3420.000000,3360.000000,3380.000000,2929.891357,6777600
2019-08-02,3380.000000,3380.000000,3150.000000,3260.000000,2825.871582,14477300
2019-08-05,3230.000000,3340.000000,3180.000000,3190.000000,2765.193604,7562700
2019-08-06,3120.000000,3240.000000,3020.000000,3120.000000,2704.515137,15131500
2019-08-07,3140.000000,3400.000000,3130.000000,3360.000000,2912.554932,16043500
2019-08-08,3350.000000,3440.000000,3330.000000,3330.000000,2886.549805,12595500
2019-08-09,3300.000000,3390.000000,3300.000000,3350.000000,2903.886475,4616200
2019-08-12,3360.000000,3600.000000,3320.000000,3600.000000,3120.594482,17077300
2019-08-13,3610.000000,3730.000000,3550.000000,3680.000000,3189.940918,21746500
2019-08-14,3700.000000,3770.000000,3650.000000,3740.000000,3241.950684,12311300
2019-08-15,3720.000000,3730.000000,3560.000000,3630.000000,3146.599365,5831800
2019-08-16,3630.000000,3740.000000,3630.000000,3650.000000,3163.936035,4281000
2019-08-19,3680.000000,3950.000000,3680.000000,3830.000000,3319.965820,16822700
2019-08-20,3850.000000,3880.000000,3600.000000,3600.000000,3120.594482,12121400
2019-08-21,3600.000000,3780.000000,3600.000000,3660.000000,3172.604492,9400700
2019-08-22,3680.000000,3730.000000,3470.000000,3530.000000,3059.916260,7898900
2019-08-23,3550.000000,3580.000000,3200.000000,3270.000000,2834.539795,10083600
2019-08-26,3270.000000,3470.000000,3060.000000,3410.000000,2955.896484,10928000
2019-08-27,3450.000000,3560.000000,3430.000000,3490.000000,3025.242920,6523700
2019-08-28,3490.000000,3650.000000,3490.000000,3640.000000,3155.267578,6645700
2019-08-29,3660.000000,3780.000000,3650.000000,3690.000000,3198.609131,8804800
2019-08-30,3690.000000,3740.000000,3650.000000,3650.000000,3163.936035,2523000
2019-09-02,3640.000000,3740.000000,3570.000000,3720.000000,3224.614258,5586200
2019-09-03,3730.000000,3790.000000,3430.000000,3490.000000,3025.242920,6242600
2019-09-04,3470.000000,3620.000000,3350.000000,3400.000000,2947.228027,4126100
2019-09-05,3420.000000,3490.000000,3390.000000,3440.000000,2981.901367,5362400
2019-09-06,3470.000000,3640.000000,3450.000000,3540.000000,3068.584473,6033400
2019-09-09,3540.000000,3610.000000,3450.000000,3480.000000,3016.574707,2358500
2019-09-10,3500.000000,3560.000000,3490.000000,3500.000000,3033.911133,1915200
2019-09-11,3500.000000,3540.000000,3450.000000,3470.000000,3007.906250,1539300
2019-09-12,3450.000000,3500.000000,3360.000000,3370.000000,2921.223145,2126200
2019-09-13,3370.000000,3410.000000,3310.000000,3330.000000,2886.549805,2628400
2019-09-16,3330.000000,3330.000000,3150.000000,3170.000000,2747.856689,3566300
2019-09-17,3170.000000,3320.000000,3120.000000,3280.000000,2843.208252,4760300
2019-09-18,3300.000000,3370.000000,3260.000000,3260.000000,2825.871582,3696800
2019-09-19,3330.000000,3330.000000,3200.000000,3210.000000,2782.530029,2652300
2019-09-20,3220.000000,3250.000000,3160.000000,3210.000000,2782.530029,1411200
2019-09-23,3250.000000,3250.000000,3050.000000,3090.000000,2678.510254,2918000
2019-09-24,3090.000000,3090.000000,2970.000000,3010.000000,2609.163574,2052100
2019-09-25,3020.000000,3020.000000,2890.000000,2890.000000,2505.143799,3154800
2019-09-26,2920.000000,3070.000000,2890.000000,3040.000000,2635.168701,8185700
2019-09-27,3070.000000,3070.000000,2930.000000,2980.000000,2583.158691,4033000
2019-09-30,2980.000000,2980.000000,2850.000000,2850.000000,2470.470459,3356500
2019-10-01,2870.000000,2920.000000,2820.000000,2830.000000,2453.133789,2071500
2019-10-02,2800.000000,2850.000000,2650.000000,2670.000000,2314.440918,3529100
2019-10-03,2670.000000,2750.000000,2610.000000,2700.000000,2340.445801,3314900
2019-10-04,2720.000000,2850.000000,2690.000000,2810.000000,2435.797363,8936600
2019-10-07,2830.000000,2990.000000,2720.000000,2730.000000,2366.450684,11519300
2019-10-08,2730.000000,2810.000000,2630.000000,2720.000000,2357.782471,5208000
2019-10-09,2700.000000,2770.000000,2690.000000,2710.000000,2349.114014,2889000
2019-10-10,2700.000000,2760.000000,2660.000000,2670.000000,2314.440918,5006600
2019-10-11,2700.000000,2720.000000,2650.000000,2680.000000,2323.109131,2946200
2019-10-14,2700.000000,3040.000000,2700.000000,3040.000000,2635.168701,22480000
2019-10-15,3100.000000,3440.000000,3050.000000,3260.000000,2825.871582,42727300
2019-10-16,3260.000000,3460.000000,3260.000000,3310.000000,2869.213379,14107600
2019-10-17,3320.000000,3350.000000,3140.000000,3180.000000,2756.525146,6541600
2019-10-18,3180.000000,3200.000000,3050.000000,3100.000000,2687.178467,7480000
2019-10-21,3120.000000,3170.000000,3050.000000,3090.000000,2678.510254,3304200
2019-10-22,3100.000000,3390.000000,3100.000000,3390.000000,2938.559814,27646900
2019-10-23,3400.000000,3450.000000,3270.000000,3300.000000,2860.544922,13536000
2019-10-24,3370.000000,3390.000000,3280.000000,3320.000000,2877.881348,9211200
2019-10-25,3330.000000,3370.000000,3100.000000,3150.000000,2730.520020,7268800
2019-10-28,3170.000000,3270.000000,3150.000000,3150.000000,2730.520020,5606100
2019-10-29,3160.000000,3190.000000,3120.000000,3140.000000,2721.851807,2943000
2019-10-30,3180.000000,3330.000000,3170.000000,3230.000000,2799.866699,11663100
2019-10-31,3230.000000,3330.000000,3190.000000,3320.000000,2877.881348,7560900
2019-11-01,3320.000000,3340.000000,3160.000000,3200.000000,2773.861572,4521600
2019-11-04,3180.000000,3260.000000,3160.000000,3190.000000,2765.193604,4367800
2019-11-05,3200.000000,3280.000000,3160.000000,3250.000000,2817.203369,6585900
2019-11-06,3300.000000,3410.000000,3230.000000,3400.000000,2947.228027,24480000
2019-11-07,3410.000000,3480.000000,3300.000000,3340.000000,2895.218262,20093800
2019-11-08,3420.000000,3550.000000,3360.000000,3500.000000,3033.911133,21137300
2019-11-11,3500.000000,3500.000000,3370.000000,3410.000000,2955.896484,10312700
2019-11-12,3400.000000,3480.000000,3400.000000,3430.000000,2973.233154,4886900
2019-11-13,3430.000000,3460.000000,3250.000000,3310.000000,2869.213379,8694900
2019-11-14,3310.000000,3380.000000,3250.000000,3310.000000,2869.213379,4802700
2019-11-15,3320.000000,3370.000000,3100.000000,3120.000000,2704.515137,6996200
2019-11-18,3120.000000,3210.000000,3060.000000,3140.000000,2721.851807,5458600
2019-11-19,3120.000000,3230.000000,3050.000000,3180.000000,2756.525146,4299100
2019-11-20,3200.000000,3270.000000,3150.000000,3150.000000,2730.520020,4752300
2019-11-21,3160.000000,3180.000000,3000.000000,3050.000000,2643.836914,8520300
2019-11-22,3060.000000,3100.000000,3010.000000,3050.000000,2643.836914,3818800
2019-11-25,3060.000000,3150.000000,3050.000000,3120.000000,2704.515137,5012600
2019-11-26,3140.000000,3150.000000,3070.000000,3100.000000,2687.178467,21034700
2019-11-27,3100.000000,3100.000000,3020.000000,3030.000000,2626.500244,2565500
2019-11-28,3040.000000,3060.000000,2840.000000,2870.000000,2487.807373,4981700
2019-11-29,2880.000000,2930.000000,2720.000000,2860.000000,2479.138916,4391500
2019-12-02,2880.000000,3030.000000,2880.000000,3010.000000,2609.163574,3256900
2019-12-03,3020.000000,3090.000000,2960.000000,3000.000000,2600.495361,3182000
2019-12-04,2990.000000,3020.000000,2920.000000,2970.000000,2574.490479,1180700
2019-12-05,3000.000000,3130.000000,2980.000000,3130.000000,2713.183350,7405700
2019-12-06,3140.000000,3170.000000,3040.000000,3090.000000,2678.510254,6430600
2019-12-09,3100.000000,3130.000000,3060.000000,3080.000000,2669.841797,3117300
2019-12-10,3110.000000,3150.000000,3030.000000,3040.000000,2635.168701,3302100
2019-12-11,3050.000000,3090.000000,3010.000000,3020.000000,2617.832031,2551400
2019-12-12,3040.000000,3060.000000,3020.000000,3030.000000,2626.500244,2324100
2019-12-13,3060.000000,3170.000000,3040.000000,3120.000000,2704.515137,7731500
2019-12-16,3130.000000,3200.000000,3100.000000,3110.000000,2695.846924,4114100
2019-12-17,3120.000000,3140.000000,3060.000000,3090.000000,2678.510254,2433900
2019-12-18,3090.000000,3090.000000,2980.000000,3000.000000,2600.495361,6597000
2019-12-19,3010.000000,3040.000000,2920.000000,2960.000000,2565.822021,3514400
2019-12-20,2960.000000,2990.000000,2880.000000,2910.000000,2522.480469,4582700
2019-12-23,2920.000000,2960.000000,2910.000000,2910.000000,2522.480469,2862300
2019-12-26,2920.000000,2950.000000,2880.000000,2940.000000,2548.485596,1645600
2019-12-27,2950.000000,2960.000000,2910.000000,2940.000000,2548.485596,1752000
2019-12-30,2960.000000,2960.000000,2910.000000,2910.000000,2522.480469,1374700
2020-01-02,2910.000000,2930.000000,2860.000000,2870.000000,2487.807373,1142700
2020-01-03,2870.000000,2920.000000,2870.000000,2890.000000,2505.143799,1172600
2020-01-06,2900.000000,2910.000000,2850.000000,2850.000000,2470.470459,2895300
2020-01-07,2860.000000,2940.000000,2860.000000,2900.000000,2513.812012,3543300
2020-01-08,2830.000000,2880.000000,2830.000000,2850.000000,2470.470459,1823500
2020-01-09,2850.000000,2880.000000,2830.000000,2870.000000,2487.807373,1322900
2020-01-10,2880.000000,2940.000000,2880.000000,2890.000000,2505.143799,3364500
2020-01-13,2890.000000,2940.000000,2890.000000,2930.000000,2539.817139,1810400
2020-01-14,2940.000000,2960.000000,2880.000000,2880.000000,2496.475586,1780900
